DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
19183,__label2__,4,Y,Beauty,B00GWBR4ZU,Fullips Lip Plumping Enhancer - Large Round (Plus Small Oval Bonus & Extra Gift!!!),Fun,"I had fun playing with this.  For me, these enhancers are great for special occasions.  I have never overdone the techniques, but these enhancers do make my lips look fuller.  The effect is fun and temporary.  If you wear lipstick and wanted to touch up the enhancement, I would only do so before reapplying lipstick/gloss."
13838,__label2__,3,Y,Automotive,B00192JGDU,Camco 57293 Deluxe Grilling Table,A little disappointed but I'll make it work,A little flimsier than I would have liked and the issue with the table surface's being constructed out of press board is a concern.
11813,__label2__,5,Y,Office Products,B003VKRE6Y,"1-LINE On/Off Switch for Telephone, Fax, DSL Modem and Any Device connected to a 1-line Phone Jack. The Telephone Remote Interrupt Control Kit. The ""TRICK"". Amazon Exclusive!",On off switch for your phone The Greatest device since The phone.,"This handy little device? Is one of the BEST things that could have happened to any phone which dosent have a Ringer Off Switch. This little device allows your phone to ring when you want it to. NOT when some harrasser wants it to. All one has to do. Is connect your phone line to the device. The device then hooks into your phone jack on the wall. It was a toggle switch. Marked Red for Off  Blue for On.<br />  You will need to get one for each of your phones. As it will not work on an exstention phone unless you buy another for it. . So buy two. It will save you a lot of unwanted being woken up in the morning at 8AM or at Night at 8PM. No one has a right to call your number without your consent. After all YOU pay the Phone Bill. No one else.<br />I have an unlisted number, Caller ID and Call Blocking. But they can get past all that with a little help from ""Their "" Friends at the Phone company<br /><br /> So if your paying for an UNLISTED PRIVATE Number as I am.  Thank Your Phone Company for passing it out.  As they have done more than once. It will do you no good to change your phone number. Pay a fee to the phone company to have a new numnber.  And the VERY NEXT DAY the SCUM BAGS have your new number AGAIN !!<br />They have a ""Crystal ball"".... you know....Or a ""Good Ole Boy""... in the Phone Company who ""charges you for a new number"". ""Bills you for an unlisted ,Private Number"".  Then passes it out like  ""Candy"".  Reach Out, Reach Out and Harrass someone  with the help of your phone company. With this device?  NO MORE !!<br />I congratulate the Inventor and wish you continued success. In Keeping our RIGHTS to Privacey a sacred part of the U.S. ""BILL OF RIGHTS"". To be secure in your home and poesseions.<br />Think of how much MONEY the Phone Comapny is making off of YOU and I, and The Ones who pay them for free access to YOUR PRIVATE, UNLISTED, phone number. That your paying the Phone Company to keep Private. I think it's time for a Class Action Lawsuit America we? are being cheated, abused, and lied to with an Unlisted Number. When they take it upon themselves to GIVE IT AWAY for a Buck !! Yours, Mine, and the Scum Bags. who pay to get it from the Phone Company. As we pay to keep our PRIVATE information Private.<br />Three Cheers to Grandpa & Grandma Company. They? understand OUR Rights Under Federal Law and the Bill of Rights ! To be secure in our homes and Free from Harrassment !!"
2782,__label1__,1,N,Video DVD,B00IIPL1LQ,Grand Piano,what!,"This movie was so pointless that I was actually insulted for Elijah Wood! What on earth were the writers, director and producers thinking when they made this? Is their opinion of movie viewers really so low now? Lame!"
6127,__label1__,5,Y,Apparel,B00RU7J2IM,Reypo Women's Seamless Capri Leggings (Black),Fantastic,"Very great leggings for my girlfriend. Someone recommended it for her, and she asked me to buy it. Now I can see that she's very happy wearing it. So that means it's one of the greatest leggings. Thanks"
13165,__label2__,5,Y,Musical Instruments,B00HG29EYI,FretGuru 2 Precision 8-in-1 Guitar String Action Gauge Fret Rocker Setup and Evaluation Pro Luthier Tool guitarist gift BLACK DIAMOND [ADVANCED NEW DESIGN SHIPPING NOW] be sure to check out the optional handmade leather case,Great Guitar Tool!,"Great tool for checking setups when working on your guitars or looking at one to buy, you will be better informed than just eyeballing it!"
14628,__label2__,5,Y,Outdoors,B006JMKGAM,Coleman Single Fin Grip Pro Handlebar Racks,2002 honda 350,"I ended up not having the room I thought I would to put these on my handlebars, instead I mounted them on the factory front rack tubing. Done an outstanding job just as designed. I love the big elastic pieces that you pull down to secure your rifle with. The tabs are easy to grab even with gloves on. Holds gun perfectly even while bouncing across a farmers field at good rates of speed."
15870,__label2__,3,Y,Grocery,B00HNWIM44,Paleo Pizza Crust Mix - 12 oz,It's ok.,"I ordered three of these.  I had to use coconut oil to manipulate the dough because it is so sticky to work with.  The first one came out decently, but the other two weren't useable.  I threw the giant, greasy, sticky ball in the trash.  Adding more water didn't work either."
10599,__label2__,4,Y,Lawn and Garden,B00BBQVL5U,"GreenWorks 25322 G-MAX 40V 16-Inch Cordless Lawn Mower, (1) 4AH Battery and a Charger Included","Received today and used once, so far I'm impressed, update to follow after I've had it awhile","First day arrival and cut (an update will be made after I've had it for awhile) Manuals: - One for the mower and one for the battery/charger - Exceptionally easy to understand in English and I assume in Spanish (included) which I'm unable to understand - 10 year warranty on motor, 4 on mower, 2 on battery and it's your cost to send it in or drop it off for repair Mower - Looks very slick - Mulch plug was installed on mine and can be removed and installed with a light touch - The bag looks like it's very good quality but we have no plans to use it - The battery (40V 146Wh) came 45% charged and charged to full strength from that point in 1 hour and 10 minutes - The battery is installed and uninstalled just like you'd do it on a cordless drill - The &#34;sweep&#34; on this mower is a flexible plastic rather than the soft material (e.g. rubber) found on other mowers we've owned Operation (the cut) - The height adjustment is very easy to use and is well designed (see engineering section) - The start instructions are simple; hold the button (easy) and pull the safety bar back (easy) and let go of the button when it starts - The mower is so quiet you could cut at 2AM and nobody will wake up - My end unit town house required 25% of the charge - I saved a lot of time (10 min on what was a 30 min job) without having to retrieve, hookup, shift around, curl up, and store a cord - The mower mulches better than the electric unit this replaced (a bit of grass in the mulch plug when I was done) - Very little grass stuck to the underside of the deck (deck is non-metal and strong) - The cut is level Engineering (If Greenworks Engineers are reading - Good Job) - The carry handle is very nice (more like fantastic) - The battery may be installed and uninstalled with the mower handle up or down - The cams on the mower handle saved time folding and unfolding the handle - The height control lever sticks straight up so when the mower is on the side for cleaning it does not contact the ground - It's a light unit"
9518,__label1__,5,N,Musical Instruments,B002PAZZ9E,Pyle-Pro PMKS3 Tripod Microphone Stand W/ Extending Boom,Startup stand for a newbie,"I'm just starting out in the music business, so I can't afford to spend a lot on equipment. Most of the coffee shops I perform at don't have their own gear, so I needed to buy my own mic stand, mic and so on, and this stand was much closer to my budget than any of the others I looked at. Boy was I happy to see whole strong and durable this stand is, since it has to last me until I start hitting it big. Sure was happy to find this."
460,__label1__,4,N,Grocery,B000NMG0WC,"Trolli Sour Brite Crawlers, 63.5oz Tub",lovely and tasty gummy,my daughter Amy and she is 14 years of age. she has been eating your gummy worms for like ever. They are the best gummy snack im so serious . she love them and everything yall have made.
14430,__label2__,2,Y,Home Improvement,B0040YT5VC,"Delta T11853-SS Vero 3 Setting Diverter, Stainless",Parts missing,"product din't come with the setting screw or beauty cap.  So, I have to take it to a plumbing supply store and get the remaining parts."
19604,__label2__,3,Y,Home,B002PJMPK2,Chinese Gifts / Chinese Hand Fans: Chinese Sandalwood Fan,nice to have,this is nice to have but I have already had to superglue it together at the center where all the slats connect so I was not real happy about that.
1028,__label1__,4,N,PC,B004FI11C4,Goliton® Universal Silicone Laptops Notebooks Keyboard Protector Skin (Size:365MM*134MM),Good temporary protection,It's very hard to find a keyboard protector for my laptop model so I settled for a universal one. I just use it as a temporary protection when I eat and drink while I work but remove right after I finish gobbling and gulping because I can't see very well through it. Works it purpose for me.
8583,__label1__,5,N,Video DVD,076781326X,Oliver!,"Please Sir, may I have some more...","Please Sir, may I have some more...<br />Oliver! is  classic musical that everyone must see. Great music. Fun for all ages."
19155,__label2__,1,Y,Watches,B000SQM5AY,Timex Men's T26481 Elevated Classics Stainless Steel Two-Tone Watch,love the watch but hate the band- too small- just ...,love the watch but hate the band- too small- just read that the band cannot be replaced as it is part of the watch-will give to my grandson and buy local next time for hands on
8252,__label1__,5,N,Furniture,B00Q5MTL2K,Duo-tone 4-Piece Acacia and Walnut Bedroom Set - Queen Size,Wonderful,This bed set is not common and it gives you different and unique feelings. I really enjoy my sleep on this bed. Its wonderful.
15966,__label2__,5,Y,Baby,B002CYJU6C,"Cradle Mattress - 18 X 36 X 2"" Thick by Unknown",It is a mattress,It is perfect. We are using it for an antique doll crib and it fit perfectly. The doll loves it as well. She reports it is very comfortable. My granddaughter also got in the crib with the doll and liked it very much. It came very quickly and arrived in perfect shape.
3227,__label1__,1,N,Home,B00CTQ8RTY,"Oreck Touch Bagless 4 Stage Upright Vacuum Cleaner, BU10010",requires work,This definitely requires some work. We can't even use it for short periods of time because it doesn't take more than a few minutes before it gets really bothersome. I wish we didn't wait too long to actually try this out.
18497,__label2__,5,N,Luggage,B00JNSQ3II,Handmadecart Leather Messenger Bags for Men and Women Laptop 15 Inch Briefcase,Always carrying my laptop and papers with this.,"People give me a lot of work for school articles. I must be always ready for typing and that’s why I carry my laptop everywhere. To increase my  charm levels, I purchased this bag and I’m pretty impressed that it not only looks good, but is durable and has a huge storage for my papers."
9393,__label1__,5,N,Video Games,B00BMFIXOW,Assassin's Creed IV Black Flag - PlayStation 4,Bad As $^#*,"This is THE best AC game of all time. Great play, graphics, everything. The graphics are stunning. The worlds are amazing. Bad as $^#*"
12768,__label2__,3,Y,Electronics,B00006JQ06,Sony SRF59SILVER AM/FM Walkman Stereo Radio,AM/FM Walkman,I bought this for the cassette but it didn't come wit hone!! I didn't read as carefully as I should have but I am a dinosaur & used to want a Walkman when they first came out in the 80's!! Now I have a Walkman & one day I shall listen to them as I used to want to do in High School!!
9913,__label1__,5,N,Luggage,B0085PK3YK,"This is not your Bag Set of Two, Green",So far so good,"These are great tags for your luggage. They're stronger than any other tag I've seen, so you wont loose them during travel.The tag is cute and it looks as pictured, but it is for decoration only. I ordered the blue, and it's little more of a darker royal blue than the picture, but they still look great. They're a nice way to identify your luggage without have to worry about them breaking off or loosing them. I'm glad I bought these and I would recommend."
11011,__label2__,5,N,Outdoors,B00NFCEZ56,Kelty Catalyst 50 Liter Backpack,A lot of backpack for the money,"This is my second Kelty backpack, though between the two of us we only had my old Kelty before, so it is nice to have two serious backpacks now.  I am 5'8&#34; and my husband is 6'3&#34; so this is sweet!  For $132.77 this rocks.  I'd even have paid the full price of $159.95.  I am NOT a fan of top loading backpacks but this has nice side access zippers to get at the stuff that is packed down at at the bottom, so best of both worlds.  The adjustability of the back support is nice and easily used.  Being able to continually adjust the back/torso fit straps really does lead to all day trail comfort, they really nailed it.  Even nicer is the adjustability of the front chest straps, something I wish my old Kelty had.  The pockets on the waist belt are really handy, we liked those a lot.  We are not likely to use the hydration system capability though but it is nice to have that as an option, my husband in his younger years did used to se a camelback, so he is happy to have the ability.  All the cinch straps and adjustments and pockets and all, it just seems really well thought out and designed, we are impressed."
20946,__label2__,5,Y,Shoes,B009610NT2,UGG Australia Women's Bailey Bow Sheepskin Fashion Boot Black 6 M US,heaven for my aching feet,Super soft and fits like a dream.  My post preggo achy feet are in heaven.  The bows up the back make the plain black boot much more pretty and eye catching.
9052,__label1__,5,Y,Home Entertainment,B00VJNP55C,Mobie mobiecube Ultra A80 Octa Core Android streaming TV Box Media Player Watch Online Movies with XBMC/KODI,Outstanding value for a octa core android tv box. ...,"Outstanding value for a octa core android tv box. Everything works really well but you will need to order a wireless keyboard/ mouse pad as well for ease of use. Full hd output and can also download many apps for sports and movies, also it has XBMC program pre installed."
17618,__label2__,1,Y,Kitchen,B007CRHPNY,Ball FreshTECH Automatic Jam & Jelly Maker (by Jarden Home Brands),I love it so much easier than before,I love it so much easier than before.  The only thing that I wasn't happy about was the  time it took to deliver the machine<br /> The response was quicker after getting a hold of the seller.
16183,__label2__,5,Y,Electronics,B00K6NDFXA,Tekfusion Twinwoofers In-ear Headphones (Black Edition),Lovely ear-phones,"This is one of many premium ear phones that I already own.  Decent price and good reviews prompted me to purchase this and I am thoroughly impressed with its sound quality.  I have already used it on couple of long flight trips and noise cancellation met my expectations.  The design is also very good that it fits in the ear very well.  Like any other headphone, prolonged usage does cause irritation in the ear but was fine to use it after a break."
16900,__label2__,4,Y,Luggage,B004O2T3SK,Brown Classic Army Messenger Heavy Weight Shoulder Bag,Nice and durable but arrived with superficial damage,"The bag is as advertised--heavy-duty and spacious--and suits my needs perfectly. My only (minor) issue is that the bag arrived with some bumps/fraying on part of the front flap (perhaps an imperfection in the fabric itself?). Since the damage is purely cosmetic and fairly minute, I really don't mind, but if you're the sort of person who would, be aware that the bag may not arrive in immaculate condition."
19798,__label2__,1,Y,Automotive,B004KCMTV2,"Transformers Deceptacon Wheel Center Black/Chrome Decals, 4-Pcs",DO NOT ORDER FROM THEM.  There not same as description!,"I just recently ordered these about a week ago and just received them in the mail.  THESE ARE NOT THE SAME AS THE ONE IN THE DESCRIPTION.  They are flimsy and instead of being chrome, it is like a duct tape silver color.  It looks a bit 3D in the picture , but mines are flat and looks like something i can buy at Wal-Mart.  Also the description says 3M tape on the back, that is false as well.  I am so dissatisfied that I called them with the card they sent me to attempt to ask them if they were aware of problem that it doesn't match the description online ... the response I received from the lady that spoke to me was .. ""SO DO YOU WANT A REFUND?"" .. this makes me more upset because there was no proper answer given or customer service given to me besides telling me to ship it back but its going to cost me about the same to ship it back for a measly 12 dollars i spent.  Instead of shipping it back and getting that money back, I rather type up this review and be more satisfied that no one else makes anymore purchases from these guys because I am damn sure there items does not match item descriptions.  So PLEASE BEWARE AND BE CAREFUL, don't waste your hard earned money on cheats like this.  Honestly those positive comments seem to good to be true, even though i was betting on them to be real, but this is the internet and those comments might be from this company making alias creating those positive comments themselves.  If I am able to take time out of my life to type this out, I appreciate anyone that read these before they buy, because of genuine people like me take pride in where my money is spent."
11961,__label2__,5,N,Video Games,B003SE6TQ4,Nintendo Donkey Kong Country Returns (Nintendo Wii),Donkey Kong Country Returns,This game is a blast. it takes me back to the good ol days playing donkey kong country which I have. this game is just like the original and the music is the same. I love this game. the only thing that is annoying is diddy kong. all he does is ride your back and has that stupid jet pack. if you are trying to get certain  items like letters and puzzle pieces and you have to double jump don't have diddy kong with you. ut all in all this game is awesome. if you have not played this game then I recommend you do
17944,__label2__,5,Y,Furniture,B003YKY5DG,"Rolland Office Chair Caster Wheel for Hardwood Floor - Stem Diameter: 11mm, Stem Length: 22mm - 5 Unit/Pack (BLACK)",Fit Well,Excellent rollers. They fit well and were perfect to replace the roller that I had broken on my office chair.
3459,__label1__,1,N,Shoes,B004X6SW3O,Footmatters Professional Long Handled Metal Shoe Horn Flex Spring End - Remove Shoes Without Bending Over - 24 in,Disposable,"This is disposable which is to say that it will not last you as long as you would have liked. That might be for a week as is the case with me, or it could be for a year. Either way, you'll like find that this is not all that durable."
9865,__label1__,5,N,Video Games,B003ZHMMEM,Donkey Kong Country Returns,LOVE LOVE LOVE,This is one of my all time favorite games! I never get bored with it and it seems to keep being played time and time again by all.
14766,__label2__,5,Y,Pet Products,B003Q6AG9K,FroliCat DART TR1 Automatic Rotating Laser Pet Toy,Boxer love!,We purchased this for our 1 year old boxer and she loves it!  I only wish that you could control the speed a little better.
10085,__label1__,5,N,Shoes,B007R6AYME,Patzino Signature Diamond Edition women's Brown Designer Shopper Double Handle Hobo Travel Tote Bag Purse Satchel Handbag w/Shoulder Strap For Everyday Use.(BO42),Great product,"The bag was true to what the advertisement said it would be. I took it on the airplane with me, fit nicely under the seat. Good quality, plenty of pockets, perfect size."
9936,__label1__,3,N,Shoes,B001FB969Y,Leather Fanny Bag - 405 - Black,narrow pouch,"I was hoping for a pouch that was deeper or wider in the interior. I have ordered other pouches listed in this way, and I've been happy with them. IF a person wants a narrow pouch, this will work."
15131,__label2__,4,Y,Shoes,B00KYF6ITS,"Sanuk Women's W Getaway 2 Flat, Natural, 9 M US",Best sandal/shoe ever,"So comfortable. They look like slippers, are as comfortable as slippers but they're a sandal/shoe. I have them in other colors and love wearing them"
2009,__label1__,3,N,Apparel,B0052T0LCG,"Solid Color Leather Adjustable Skinny Belt, Medium (32""-35""), Black",color is literally a snap!,"I purchased this for my little man who wears various color of dress pants. This belt fits the bill and switching from one color to the other is literally a snap! And of course, there price can't be beat!"
10306,__label1__,5,N,Musical Instruments,B004NFTAPY,"Star MG50-BL Kids Acoustic Toy Guitar 23-Inch, Blue",Nice and perfect for my son,My son loves the guitar! It was a good choice buying this guitar. I like the way is made all wood looks like a actual guitar. He plays with in every day. No bad for less than $20. Thanks
17300,__label2__,1,Y,Furniture,B00F10PXOW,2 Piece Microfiber Bath Rug Set Modern Stripe Pattern Bathroom Rugs (Black),Bad Quality,This item slides all over the floor and is of poor quality. Please do yourself a favor and don't waste your money on this product.
15242,__label2__,5,Y,Home,B00K70QDJA,A2Z Ozone Aqua 6 Multi Purpose Ozone Generator,Great value for this generator.,"This is a great value product. I use this to sanitize my C-Pap parts and have branched out to use it as a closet and room deodorizer after realizing how fresh the room smelled after using for my C-Pap. Very happy with the quality and intensity of the generator. Also used it several cycles under my small kitchen sink cabinet where a leak caused some mold growth. I've not smelled or sighted mold since, although I know this is not rated for mold removal."
13847,__label2__,3,Y,Home Improvement,B001V76LZ4,"Kenroy Home 20181GR Iron Lace Floor Lamp, Golden Ruby",I like the lamp stand just fine,"I like the lamp stand just fine. The poles lined up perfectly. The base is strong. The lamp shade did not come in the box, so I could not give it a perfect score. It was packed very well."
15655,__label2__,5,Y,Automotive,B00GDH10Q2,"Fish Hook Love Heart Sticker Decal Notebook Car Laptop 5"" (Pink)",Love my fish hooks heart!,"I absolutely love this fish hooks heart window sticker. Fushia pink looks great on my beige F150. I notice a lot of people turn to look at it. If you are an outdoors girl and love to fish, you will love this sticker."
14406,__label2__,5,Y,Books,1907704132,Forming,Favorite Web comic,"Favorite Web comic, glad to have a physical copy. Very much recommend for people into strange comics and psychedelics, or just something different."
181,__label1__,3,N,Office Products,B004GXAY9E,Brother MFC-9970CDW Color Laser All-in-One with Wireless Networking and Duplex,it's a good printer for Office use,"It is a Multi Function color laser printer, scanner and dual sided printing/scanning. If you do not need this last option there are printers about HALF the size and weight. I'd go for it but my parents sometimes need the dual sided function.<br /><br />Well, it's a good printer for Office use. Do not even think on printing resolution pics on it, it does not output well, specially with other kinds of papers.<br /><br />Be also aware of the &#34;dial&#34; that keeps warning you to change toners when you don't need. Just look on youtube for videos on how to reset the toner counter on the side dial."
19213,__label2__,2,Y,Wireless,B009RXU59C,"Wall Charger, New Trent Arcadia NT90C 10W 5V/2A Dual USB Ports High-Speed AC Wall Charger for Smartphones, iPhone 6, iPhone 6 Plus, S5, Note 4, Nexus 6 5V Tablets and more","Works, but very slow","I found when using this that my devices (tablet and phone) charged very slowly. Not sure why, but when I use the same cords with differnt wall charger they charge much faster."
13617,__label2__,4,Y,Musical Instruments,B002DP1FTU,Shure SRH440 Professional Studio Headphones (Black),Good Headphones,Good headphones but a little crispy on the high end. I work in the audio industry and have been using these for mixing for a couple of years now. I've used them for mixing recording and for live use. In m opinion they are a little bright and crispy which can give you a false sense of highs if you are using them as reference monitors. With that said I do like them just for enjoyment.
11630,__label2__,5,Y,Home Improvement,B0058DQLPW,"Rinnai RL94iN Natural Gas Tankless Water Heater, 9.4 Gallons Per Minute",FANTASTIC,"Product as described.<br />I would order from this seller again.<br />love it, we have had it now in operation almost two years.<br />My wife can take a shower for two days straight and never run out of hot water.<br />She has a huge tub and always fills it up with hot hot water.<br />would definitely buy this again if the need arises.<br />Be aware if the power does go out that the thermostat run on electricity, so no hot water if yo have no electricity even though it is run on gas."
10926,__label2__,4,N,Tools,B00T4N54LO,"SOG BladeLight Mini Folding Knife w/ Light BLT60-CP - Built-in 4 LEDs, Satin Polished, Aluminum & GRN Handle, 3"" Blade",A good idea and something that can come in handy,"I had never seen an item like this before, one that combines a flashlight with a pocket Knife.  At first one would think that it was designed to illuminate an object that you are cutting however I can see a more useful and frequent need for this product.<br /><br />I own many smallish flashlights and many smallish pocket knives because they are convenient items to have around.  I am not a hunter but I find a need for both a light and a knife many times during a day.  This is where I think that this knife fills a niche that few other product fill.  I can clip it to my belt or stick it in my pocket (at least in my state) and have it handy for when I need it.<br /><br />The knife blade was shipped with a good edge on it although I was able to give it a ""shave-worthy"" edge with just a little effort.  The handle feels cheaper that I would have desired, mostly because of the external battery covers that essentially becomes your gripping surface.  They can be removed in order to exchange the batteries and the knife comes with a tiny screw driver to facilitate the removal of the hex-screws.  I would like it better if the cover was the same color and quality as the knife itself is."
15924,__label2__,4,Y,Health & Personal Care,B002QZN8JW,"Optimum Nutrition Platinum Hydrowhey, Turbo Chocolate, 3.5 Pounds",Best Price,"A good quality whey with 40 servings is well worth the 50 bucks, plus the price is way better than buying it off GNC."
981,__label1__,4,N,Outdoors,B0014VP0F4,Texsport Tactical Travel Bag with Padded Shoulder Straps to Carry on your Back,Big,"This is everything you expect in a duffel bag. It is light weight, has lots of zippers and you can get easy access into the guts of it. I like it because it is plain looking. I like that and so does another hundred people at the baggage claim. You want to put a big band sticker on your bag to find it easily. Or a big screaming patch. The bag is great though."
19824,__label2__,5,Y,Watches,B005OVCF8U,Casio Men's PRW-2500R-1CR Pro Trek Tough Solar Digital Sport Watch,awesome watch,18months after this purchase the watch is still going great. Compass and temperature & altitude is very acurate.
17431,__label2__,5,Y,Wireless,B000S5Q9CA,Motorola SPN5667A Vehicle Power Adapter Micro-USB Charger,Great works with the car caddy,"It is a must with the car caddy, the blur lighted M is not too bright and is pleasing. The cord is long enough to go from window to cigerttee lighter without being stretched. I do wish there is a way to get just the round disk for dash mounting, so I could try it a couple of other places, of course as long as it doesn't cost a whole lot."
12281,__label2__,5,Y,Office Products,B008OFSP6O,Grandstream GS-DP710 DECT IP Cordless Expansion Handset for DP715 VoIP Phone and Device,As Expected,Bought this to replace a Siemens VOIP system that finally died.  The Grandstream works much better.  Audio clarity and volume are very good.  Bought GS-DP710 and GS-DP715 at the same time.  Both work as expected.
14491,__label2__,5,Y,Lawn and Garden,B0001XLSGQ,Jump Start JSV4 4-Foot Jump Start T5 Grow Light System,It's working !,It was quick and easy to set up and just the right size for the window seat.<br />My seedlings are doing beautifully and will be perfect for planting in a few weeks.<br />I especially like being able to adjust the light source as the plants grow.
9160,__label1__,5,N,Watches,B00CFB658S,Stuhrling Original Men's 531G.33111 Delphi Canterbury Automatic Skeleton Watch,Very nice looking watch,"I get asked all the time what kind of watch is it, I love it, looks cool while looking professional and at this price range, there is no real downside."
2324,__label1__,4,N,Lawn and Garden,B00J7Y5R1C,Design Toscano The Great White Egret Statue,real bird,We thought this was a good piece to at end of yard by neighborhood lake. There are a few of these that have been spotted in that water. From afar it looks exactly like one of the real birds.
10857,__label2__,4,N,Video DVD,B004LROMVG,Hey Dude - Season 1,NICE SHOW,"Loved this show as I was growing up, and now that I have watched it again, and  getting into it again, I find I like it as much as I did then,....reliving my childhood days and remembering when times were easy and fun......"
1035,__label1__,3,N,Beauty,B0056JVQ8A,Le Edge Full Body Exfoliator - Pink,no difference,Either I really don't know what I'm looking for or this thing doesn't really make much of a difference for me.
689,__label1__,1,Y,Sports,B000BKXDVM,Valeo Neoprene Shorts (Large),Terrible fit.,"These shorts fit like a sack. While they made me sweat when I worked out, I spent far too much time trying to keep them pulled up. I would not waste my money on this product. These rate &#34;zero&#34; stars. 😖"
8633,__label1__,5,Y,Camera,B00RCW8LM8,"1byone Safety Driveway Alarm, Wireless Home Security Alert Alarm System Kit, Easy Installation with Upgrade Auto-learning Code, 1 Sensor & 1 Receiver",Works great for my purposes,"Great alarm. I review based on what it is.  The manual is not very clear in some issues, but it is just a matter of trying. Just what I need and for an inexpensive price."
13695,__label2__,5,Y,Electronics,B0086SKGQQ,Monster Inspiration Noise Isolating Over-Ear Headphones,Great Headphones!,"I must admit, I do not think these headphones bass matches those of headphones such as Beats, but the overall quality is significantly better. Acoustics, quality, highs and lows and clarity at loud values are AMAZING. Comfort is also great with these, although they do tend to slide down time to time (but that could just be my head). The last pair of headphones I had were Bose, and these are very comparable in quality and performance."
7656,__label1__,5,N,Camera,B005IGVY6K,Nikon COOLPIX AW100 16 MP CMOS Waterproof Digital Camera with GPS and Full HD 1080p Video (Black),Pleasantly surprised,"This is the second underwater camera I have owned. The other one was a Olympus Stylus 770SW. The Olympus died on me in early April. I was thinking buying another Olympus, when I checked out the Nikon AW100. I decided to buy Nikon because it seemed a better camera than the Olympus Stylus Tough 8010 14MP Digit al Camera or Olympus ToughTG-1 iHS. In the end I am glad I bought the Nikon AW100. It has been a month now and I am glad to say I made a good choice."
12527,__label2__,2,N,Electronics,B000V6D7P8,Coby CVE31BLK MP3 Super Bass Digital Stereo Earphones (i-pod Ready) Black (Discontinued by Manufacturer),not super bass,I bought three of this was very disappointed not accurate it does not have super bass so don't waste your money on this product. never buy this again.
5901,__label1__,5,Y,Sports,B00LNMYUTG,"Acc U Rate Pro Series CMS 500DL Fingertip Pulse Oximeter Blood Oxygen Saturation Monitor with silicon cover, batteries and lanyard (Sapphire Blue)",Super easy to use and is very accurate,Really impressed with this product. Super easy to use and is very accurate. I am a home health nurse and I'm super impressed and use it all the time
15543,__label2__,5,N,Home Improvement,B000BOJ7RM,Brass Craft Service Parts Sk0116 Eljer Tub / Shower Plumb Repair Kit,Exactly what I needed!,"I received the Eljer Repair Kit earlier than expected.  It was a perfect match and all parts were included to repair my ancient bathtub faucet handles.  The kit came with all necessary seals and rings.  No damage, no drips, no issues at all.  I am very happy with this purchase!  Thanks!"
13311,__label2__,5,Y,Luggage,B004AB70US,"Samsonite Classic Two Gusset 17"" Toploader (Black)",Perfect!,"I was not sure because the price was so good, if the bag was going to hold up while traveling.  I was pleased!  I took it on the train, plane and mass transit and loaded it heavy.  I had to run in the rain and it stayed dry inside.  I like the layout and it allowed for multiple electronics.  I needed a bag with a real strap and could withstand the elements and I got it!"
5218,__label1__,5,N,Beauty,B006U1WT66,Sirius Sonic Skin Care System,Total Game changer!,"I love this skincare system. I have had issues with my skin since teenage days. I've tried all sorts of approaches and nothing new has been effective for more than a few days. I thought I'd try this on a recommendation from a friend and have been absolutely astonished. I've used it twice a day on my face and back for the last month and even from after a couple of days use my skin immediately started clearing up and just kept getting better. I use it with a gentle organic cleanser and my skin is almost flawless. What imperfections still come is a shadow of what i used to get and disappear almost without notice. I would HIGHLY recommend this product, total game changer"
9274,__label1__,5,Y,Luggage,B00FTUMGLW,Bago Packing Cubes 4pcs Value Set for Travel - Plus 6pcs Organizer Bags (BLACK),"High quality material, the zippers are feeling strong and good","When I opened it, it had a nice look to it, looks like high quality material, the zippers are feeling strong and good. seems like a good choice for our traveling. love the sizes exactly what i need - Medium for shirts and large for my pants."
15965,__label2__,5,Y,Office Products,B006Q6HTDI,RioRand Remote Control Wireless Presentation Presenter Mouse For Windows system,Great little help for presentations!,Bought it for a college presentation and was really good. I was able to walk around 25 feet away from the PC without issues. Easy to use.
7418,__label1__,5,Y,Sports,B00M7BL1LW,Goliath Labs Squat Shoulder Pad – Cushioned for Comfort – Reduces the Risk of Spinal Injuries – Distributes Weight Evenly – Helps Teach Proper Form – Blue,amazing,amazing and comfortable for my work out process has became somewhat reliable with this product as its really comfortable to use and its really durable for builders who wanna work out without missing even a day.
13633,__label2__,1,Y,Wireless,B00PTN0R3S,"iPhone 6/6s Case, FiveBox Vintage Flowers Watercolor Artn/Love Tree/Vintage Tribal Tribe Pattern Back PC Hard Case [Scratch Resistant] Protective Skin Cover Ultra Slim Case for iPhone 6, 6s (4.7 inches)",Disappointed,"I am very disappointed. I was so excited about these cases and they are so cute. I put one on and it broke when i was putting it on my phone. I shook it off and put the other one on, and it broke today. I am sad that this is what I put my money towards."
11597,__label2__,5,Y,Lawn and Garden,B00CBWI9O4,"Brinkmann 812-1092-S Universal Grill Cover, 55-Inch",Durable and fits my Char-Broil gas grill well,"I have a Char-Broil grill and bought this as a complement for it. It has been a dutiful protector of the grill.<br /><br />It fits well, has a drawstring at the bottom and keep water from the grill well."
